id,created_at,text,no_of_retweets,no_of_favorite
884750386250137600,2017-07-11 12:25:04,Travelling with my favourite @montblanc_world summit watch today. Always on time with style! https://t.co/t1Kn8aPTHI,109,2448
884414852168650753,2017-07-10 14:11:47,RT @OfficialCSA: Our deepest condolences go out to Russell Domingo and his family following the untimely passing of his mother late last ni…,363,0
884091285656801283,2017-07-09 16:46:02,"Watching @VoiceSA now I really thought Craig could not be beaten after that performance, and then Josh came out and did that??!!!! Unreal",120,1981
884087855131365378,2017-07-09 16:32:24,"Well played England. 2nd half of the day didn't work out, but the boys still fought like champions! We'll be back next Test. #ProteaFire",331,5896
884047104242528256,2017-07-09 13:50:29,@barneygirnun @KP24 @AllanStanton Jealous!,3,128
884046499461640192,2017-07-09 13:48:04,Both Kuhn and Elgar know how to score big! Crucial partnership upfront for us. If they get in they'll get us into a position to pull it off,241,3942
884042006678392833,2017-07-09 13:30:13,"Under 300 would have been nice, but this is not impossible, not for a South African team! Come on, boys",263,4053
884037347297415168,2017-07-09 13:11:42,This partnership is hurting us!,170,3284
884020537588162561,2017-07-09 12:04:55,@ESPNcricinfo I believe so.,101,1075
884019393868509185,2017-07-09 12:00:22,Great catch @Theunis88 ! That was quick. Proteas on a roll!,120,2151
884018383703822336,2017-07-09 11:56:21,"Keep going boys! We can chase this down!! @KagisoRabada25 finding good rhythm here with @keshavmaharaj16 , good partnership",204,2533
884016558779092993,2017-07-09 11:49:06,"This is a special comeback from the boys, led by @mornemorkel65 and @keshavmaharaj16 !! #proteafire",162,1999
883924538035236865,2017-07-09 05:43:27,@shamsi90 @CPL Ah Sham!!! U r the legend bud! #busdriver,23,458
883924081413894146,2017-07-09 05:41:38,@OfficialCSA @Momentum_za The ladies are really looking good! Keep rising @ProteasWomen,50,864
883923843731116033,2017-07-09 05:40:41,RT @OfficialCSA: Congratulations @momentum_za #ProteasWomen on their 115-run win. #wwc17 #AlwaysRising https://t.co/U99o7LxZ4U,256,0
883633620157681668,2017-07-08 10:27:26,"@KAndersonATP @Wimbledon Boys are gonna fight today! Got a good feeling. Right behind u bud, you're playing like a… https://t.co/DAagEXpJWB",5,59
883633355492864000,2017-07-08 10:26:23,@KAndersonATP @Wimbledon No thanks😀,1,49
883583347422883840,2017-07-08 07:07:40,"@joeyrasdien We're gonna win this Test👍The boys will fight all the way. 2 great players and humans in that pic, examples to many",53,875
883582393873027072,2017-07-08 07:03:53,"A rematch?😀That'll be over in 30min! @KAndersonATP all the best with the 4th round, will be watching https://t.co/ljYr1RUsOY @Wimbledon",138,2436
883014662014603264,2017-07-06 17:27:55,"Great bowling this Am, SO close, but credit to Joe Root &amp; Eng for a good fightback! Still in it, we can roll them tomorrow with the new ball",428,7603
882931246908702724,2017-07-06 11:56:27,"@VDP_24 on a different level here! Great start from the Protea bowlers, hunting together #ENGvsSA #ProteaFire",20,223
882831889165414402,2017-07-06 05:21:39,"The day has arrived! Come on the boys, the whole of SA is right behind u guys. Enjoy it out there @deanelgar &amp; co. #ProteaFire @OfficialCSA",545,7139
881784885026988032,2017-07-03 08:01:14,RT @PUMASouthAfrica: One of the things that binds us. @Masandawana 2017/18 Kit is now in-stores https://t.co/64yE0R0uWQ #BafanaBaStyle http…,333,0
881761134130450432,2017-07-03 06:26:51,@ProteasWomen World Cup match vs England on Wednesday &amp; @OfficialCSA 1st Test vs England on Thursday. Big week for SA. We can do it!,11,55
881562160182251520,2017-07-02 17:16:12,@albiemorkel @lukelovemore He's also pretty good! The cream will rise to the top👍,20,410
881558761852239872,2017-07-02 17:02:42,@MdpMinx22 @ProteasWomen @danevn81 Always!!! Julle is great.,8,98
881557900883263489,2017-07-02 16:59:16,"That was a very enjoyable show! Caroline and Fatman are really good, but Josh my number 1. Gonna be a good finale! @VoiceSA",175,3538
881544761693413380,2017-07-02 16:07:04,"@richardstirton stealing the show here! What a talent @VoiceSA Really good skill from the top5 this year, who will win?",11,59
881487203125403648,2017-07-02 12:18:21,What a fantastic performance from the @ProteasWomen !!! Congrats @danevn81 and the girls! Looking good.,459,7274
879313163984011264,2017-06-26 12:19:29,"Music! Up there with the best songs I've ever heard, @edsheeran 's Castle on the hill.",433,6820
878893046213091329,2017-06-25 08:30:05,Wishing our Momentum Proteas all the best for the #WomensWorldCup 2017 in the UK! Hope u guys enjoy the video https://t.co/2Wj55E5pQj,237,3687
876815612529565697,2017-06-19 14:55:07,Very excited to be representing the city of Pretoria in the T20 Global League later in the year! #T20GL,810,12466
876374289229991936,2017-06-18 09:41:27,"Love Sports &amp; Indo-Pak encounters? Checkout best offers on brands in Sports, Fitness &amp; Nutrition #OnlyOnFlipkart… https://t.co/Itoc1c1B1o",211,2544
875968397435170816,2017-06-17 06:48:35,My thougts on Virat Kohli ahead of tomorrow's final...https://t.co/kWpSSboKnj,2478,11913
875431364853719042,2017-06-15 19:14:36,Gonna be a great #ChampionsTrophy2017 final! Congrats to both Pakistan and India for making it through. Who will win?,2583,22145
875430195985096705,2017-06-15 19:09:58,Throwback to an amazing day 5 years ago. Raised enough funds through @Bushbattle to help @RuanErasmus41 stand stron… https://t.co/qp34r4DrZx,220,4431
873788872064475136,2017-06-11 06:27:55,Thinking of the people in and around Knysna this morning! Amazing to see South Africa stick together to help out those in need #Knysna,655,9604
871803194032234496,2017-06-05 18:57:33,Amazing footage on Skysports2! @wasimakramlive was one seriously talented bowler. Crazy skill!,1529,10134
871686217687068673,2017-06-05 11:12:44,@deanelgar @ProskinsLtd Jy bat mooi my vriend! Well done👏,7,149
871374325827477504,2017-06-04 14:33:23,So happy the weather is clearing for our round here at @TheBelfryHotel https://t.co/ANBSW5BsXe,363,6784
869472848569618432,2017-05-30 08:37:35,Not the series result we were looking for but an excellent win at Lord's is the positive momentum we’ll be taking with us in to the #CT2017.,731,10030
867242703934939136,2017-05-24 04:55:47,My thoughts and prayers go out to those affected by the tragic event that happened in Manchester a couple nights ago! #prayformanchester,896,9203
863786303959289856,2017-05-14 16:01:17,@Blitzboks Best of the Best!!!!!! Amazing effort boys,32,284
863639819943120897,2017-05-14 06:19:13,"Guys! Checkout wide range of Sports &amp; Fitness Gear #FlipkartBig10Sale, 14th-18th May@flipkart. Shop now:… https://t.co/otfRk6vHhM",343,3570
863323302827352064,2017-05-13 09:21:29,Looking forward to watching some #SuperRugby on @SuperSportTV this weekend. Hoping the Bulls can bounce back! #SSRugby,184,3525
863051559646658560,2017-05-12 15:21:41,Competition Update: Check in to the AB de Villiers app to see if you're the winner of my signed MRF bat!! https://t.co/vVLIiX7Bhx,267,4062
862932354070925312,2017-05-12 07:28:00,"So humbled to win this award, thank you to everyone who voted for me and I hope to make you proud in the future!… https://t.co/ChDyS9JLjy",382,4580
861646685826682880,2017-05-08 18:19:13,A disappointing #IPL2017. Some tough lessons learnt that we take in to next year! Happy to be home with the family before the #CT17 in June.,1816,15511
860391259835387904,2017-05-05 07:10:36,Looking to end the #ipl off with a few good results! Hopefully we can give the fans something to cheer about tonight at the Chinnaswamy.,1419,14095
859762741644599298,2017-05-03 13:33:05,I’m delighted to be shortlisted for International Autobiography of the Year at this year’s @CrossPensUK @sportbookawards. #SportsBookAwards,408,5323
859655199266226177,2017-05-03 06:25:45,RT @JohnSmit123: 😂😂😂 https://t.co/DIFkOluHV2,44,0
859655023264841730,2017-05-03 06:25:03,"Guys! Check out the @Flipkart SPORTS &amp; FITNESS SALE, 2-4 May. Top spenders will meet me in person on 6 May. Shop now https://t.co/gWVHjyanzo",236,2710
859402474750390272,2017-05-02 13:41:31,Fantastic achievement by the boys! So proud to be a part of this team. #ProteaFire https://t.co/aYlP71m6Pe,322,4371
857880737625899008,2017-04-28 08:54:41,Download the AB de Villiers app and answer the competition question to stand a chance to win a signed MRF bat:… https://t.co/a7pvQVMOiW,363,4339
856751505012957184,2017-04-25 06:07:31,RT @OfficialCSA: Mr 360 @ABdeVilliers17 is ready for #T20 Global Destination League in SA! What’s your top 6 batsmen including AB? https://…,225,0
856413023090737152,2017-04-24 07:42:30,Very excited to team up with Flipkart Sports &amp; Fitness! Getting off the mark with #FlipkartSportsDays - 24th-25th A… https://t.co/qqLNt1FXMc,347,5560
855793984387547137,2017-04-22 14:42:40,What a pleasure watching @msdhoni  operate like that! I see @KagisoRabada25 's making his debut for the @DelhiDaredevils tonight-exciting!,4526,20749
855708378718392323,2017-04-22 09:02:30,"Soek alle eers d Koningkryk v God,soek na d wil vd Heer,alles wat nodig is sal d Vader dan vir julle gee in oorvloed #itstimesa @angusbuchan",269,3090
855673714473566208,2017-04-22 06:44:45,@mipaltan @imanubhab45 @josbuttler Wow. Humbling,101,650
855672568300404737,2017-04-22 06:40:12,RT @albiemorkel: #ItsTime #angusbuchan. Nice and cold in Bloem,90,0
855091077598130176,2017-04-20 16:09:34,"Hashim Aaaaaaaaamla👏👏👏What a player, what a champion! @amlahash @IPL",2907,20884
855090912719974403,2017-04-20 16:08:55,RT @IPL: Did anyone say Test specialist? Take a bow - @amlahash #IPL #KXIPvMI @lionsdenkxip https://t.co/b1741fUVck,726,0
854993580926152705,2017-04-20 09:42:09,"Visited the Tamahar Care Centre for mentally ill children. If you would like to assist, check out their website:… https://t.co/F95cDJ77Us",4070,33463
852767580456534018,2017-04-14 06:16:49,"Big game today against the @mipaltan, good to be back at the Chinnaswamy Stadium. #RCBvMI @RCBTweets",1228,10475
852426564105121795,2017-04-13 07:41:44,Good to have @imVkohli back to full fitness and up for selection against the @mipaltan. #RCBvMI,2504,14847
851814109037375488,2017-04-11 15:08:04,Check out the Post-Match Report I did for the #KXIPvRCB match: https://t.co/2q1LoMFoEj https://t.co/zHqzi5lZlz,310,3673
851677450530689025,2017-04-11 06:05:02,"Great to be back out there for @RCBTweets, a disappointing result in Indore but credit must go to the Kings XI",1546,13588
851405288435572736,2017-04-10 12:03:33,"@shamsi90 @sarfarazkhan97 Haha! U clowns! Shamo, gonna have to see it to believe it my bud.",88,722
851116157536960513,2017-04-09 16:54:39,"Our boykie @CA_Schwartzel for the win at the Masters today! But, if he doesn't pull it off, I'll be holding thumbs for @TheSergioGarcia",188,2880
851043294704357377,2017-04-09 12:05:07,"Oh man, thank you, @WhackheadS !!!! Putting a huge smile on my face over here in India https://t.co/GK5cKfHuHK",210,2870
851007491223633920,2017-04-09 09:42:51,Great fight from the RCB team last night! Gave us some good momentum for our away trip to Indore.,1094,10466
850736631434924037,2017-04-08 15:46:33,"Few years ago a guy called @RobWalter17 told me that this @JadhavKedar guy can play.. Not that I didn't believe him, but oh my, this is good",2443,15893
850654965974654976,2017-04-08 10:22:02,"Thinking of everyone back home in SA, in difficult times let's pull together to make a better future! #RainbowNation",506,5549
850628807300005888,2017-04-08 08:38:06,RT @Gary_Kirsten: Inspired by this movement to help make our country a better place for all our people.#SouthAfricaWillRise #BeTheChange ht…,236,0
850155033513443328,2017-04-07 01:15:29,RT @RCBTweets: Have you grabbed your Official RCB merchandise yet? #PlayBold https://t.co/J1eNYn6d8k,135,0
849533788006830080,2017-04-05 08:06:53,@Bazmccullum @ShaneRWatson33 @RCBTweets Cheers Baz,52,496
849533254243950594,2017-04-05 08:04:46,@RCBTweets @Bazmccullum @ShaneRWatson33 Action still looking good,91,797
849529030726623232,2017-04-05 07:47:59,"Game day! Good luck @RCBTweets, big match against the @SunRisers. Lets go! #PlayBold",904,7024
849214786394927105,2017-04-04 10:59:17,@Bazmccullum @ShaneRWatson33 @RCBTweets Now that would be good entertainment!,101,696
849149105356066816,2017-04-04 06:38:17,"Really disappointed to be missing the opening game of the IPL tomorrow, good luck to @ShaneRWatson33 and the rest of the @RCBTweets boys!",1670,11237
849138115176308741,2017-04-04 05:54:37,@Cricketracker @imVkohli @RCBTweets @stevesmith49 @RPSupergiants @DelhiDaredevils @QuinnyDeKock69 This record won't… https://t.co/MGAH6Sfzho,448,1235
849137302349721600,2017-04-04 05:51:23,RT @RCBTweets: Grab your seats at the Chinnaswamy to watch the Royal Challengers LIVE in the #VIVOIPL! Visit https://t.co/Ciy1tIeFww to boo…,361,0
848779211208892416,2017-04-03 06:08:28,"Great to be back in Bangalore. Looking forward to the start of the 2017 IPL, come on @RCBTweets! #PlayBold",2594,15304
848053697506684928,2017-04-01 06:05:32,Download my app and answer the competition question to stand a chance to win one of my signed MRF cricket bats!!… https://t.co/LnE4m2KV2h,457,4819
847672619717373953,2017-03-31 04:51:16,My advice for aspiring sportsmen and women. Check out the video in my app: https://t.co/2q1LoMnNfJ https://t.co/bkK0cdhpzQ,445,4666
847324652443541509,2017-03-30 05:48:34,Excited to be an ambassador for Mont Blanc! @montblanc_world https://t.co/7Y9XIKLP7U,299,4717
846955980411801602,2017-03-29 05:23:36,"Great tour to NZ, always tough away from home but an excellent result for the Proteas! #ProteaFire https://t.co/AG03zrrXIr",284,3558
845871323675054080,2017-03-26 05:33:33,My new app is officially Live!! Click the link to download it now: https://t.co/2q1LoMFoEj https://t.co/cHqYRtxJaI,424,3306
845515412368310273,2017-03-25 05:59:17,Massive game for the Bulls this Saturday. Hope they can keep up the momentum and get another win on the bounce. KOM… https://t.co/vQCOQwnV8T,293,4051
845258123199893506,2017-03-24 12:56:55,Looking forward to launching my new AB de Villiers Official app this Sunday! Head to the app stores and stay up to… https://t.co/4O5VsW4JA7,684,6124
844485537121652737,2017-03-22 09:46:56,Loved every second out there with the @Titans_Cricket boys at Willowmore Park yesterday! Big game for us tomorrow a… https://t.co/yOUUMWf3Z8,332,4286
843450540608688128,2017-03-19 13:14:14,Looking forward to launching my new app! Will keep you updated over the next few days! #AB17 https://t.co/LpEBkJ8osy,690,7304
842697546497753091,2017-03-17 11:22:06,"Here I am!
Montblanc introduces his first ever smartwatch Montblanc Summit!  #Montblancsummit #beahead Beautiful pi… https://t.co/VNZYL1P6SP",203,2409
842403114527424514,2017-03-16 15:52:08,"Launch of our residential development (Ivorywood on 19th) in Menlopark, Pretoria https://t.co/24iu3d7AAK",205,3159
838613748046839808,2017-03-06 04:54:32,@derekalberts1 @Superbru @BobSkinstad @CorneKrige6 @RefJK @SuperbruGeneral @stranners @TankLanning @AJVenter7 haha! Lekker👍,33,318
838613428788989952,2017-03-06 04:53:16,So good to be with my family again after a very enjoyable 3 week tour in NZ! Cherry on the cake waking up to another @Blitzboks victory!!!,353,5117
837920754348003328,2017-03-04 07:00:50,"Slow start to my @Superbru week 1 for #SuperRugby, but I’m ready to bounce back in week 2. Join our pool:… https://t.co/ueBJ15DIz9",266,3317
837590721242660865,2017-03-03 09:09:24,@Freedom2Play_NZ was great to meet u guys! Huge pleasure. Nice bats👍@MRFWorldwide,31,270
835728641686290433,2017-02-26 05:50:09,Had such a great time at @ARISEchurch in Hamilton tonight! Amazing service. God is great! #enterDavid,272,3543
835663577541332993,2017-02-26 01:31:37,@WayneParnell 's tour diaries running out of steam😀 https://t.co/o9hm3vMHcL,93,849
835647580700749824,2017-02-26 00:28:03,Cool video! Behind the scenes with @WayneParnell and @andileluck19 in NZ. https://t.co/X1KoeH1Xvl,141,1396
835399053924057088,2017-02-25 08:00:30,Should I take a bet with one of the NZ cricketers that a SA team will win #SuperRugby this year? What do you think?… https://t.co/WxLkLHw2tO,280,3118
833403849394184193,2017-02-19 19:52:16,@ChadLeClose hope u enjoy the read,40,343
832728583508332544,2017-02-17 23:09:00,@virendersehwag looks more like u Viru 👍,695,6060
832716044288434177,2017-02-17 22:19:10,@grantelliottnz @Bazmccullum or not haha,51,488
832715931419766785,2017-02-17 22:18:43,@grantelliottnz @Bazmccullum at last!,53,429
832681287324307457,2017-02-17 20:01:04,@YUVSTRONG12 thanks legend,370,1807
832562202385059840,2017-02-17 12:07:51,Thanks for all the special bday messages!! Made my day an unforgettable one. Time for a good night's rest after a good first win in NZ.,1607,12776
830995078311063552,2017-02-13 04:20:40,@DarynSmit congrats bud! Amazing career. One of the most courageous Cricketers I've ever played with. All the best with life after Cricket,85,721
830920989999403008,2017-02-12 23:26:16,@beaudenbarrett thanks bud,35,399
830883290848522241,2017-02-12 20:56:28,"RT @SuperSportTV: Your Team. Your Rugby. Be a Fan. 
Will you be supporting the Bulls like @ABdeVilliers17 this #SuperRugby season? #SSRugby…",55,0
830874641937821697,2017-02-12 20:22:06,"Made it to Auckland in one piece. Bit of jet lag around, but nice and relaxed day ahead in this lovely country. Always enjoy coming here",286,3392
830874373653307392,2017-02-12 20:21:02,@PhillDooley @HillsongSAfrica great news!,27,267
830874347841531904,2017-02-12 20:20:56,RT @PhillDooley: Big welcome to everyone in Centurion as we launch our 8th @HillsongSAfrica location at SuperSport Park! 8:30am // 10:30am…,40,0
830341137609134080,2017-02-11 09:02:08,The Bulls have been looking great in pre-season for the new Vodacom #SuperRugby campaign. Let’s go Bulle. #SSRugby https://t.co/WS7CAyK4fR,151,1470
828591926173655040,2017-02-06 13:11:24,"RT @AntonieClaassen: RIP #Joost! My hero as a boy growing up, wanting to be just like him! Sad day for world rugby! @9Joost @TheJ9Foundatio…",95,0
828590546293768197,2017-02-06 13:05:55,You will be missed! #RIPJoost https://t.co/snNE19S2cN,787,4405
828553905214615552,2017-02-06 10:40:19,Coverdrive 101 @ Newlands Cricket Ground https://t.co/5dRQ7keenj,110,1142
828157341623263233,2017-02-05 08:24:31,Blitzbokke taking it to the next level now!!! Amazing manne🏆@Blitzboks,269,2204
827160353641525248,2017-02-02 14:22:50,"After a couple of good wins with the Proteas, a little something 2 make me smile even bigger. Thanks @DJIGlobal ! F… https://t.co/qRVazIaVWo",237,2517
826436081524547584,2017-01-31 14:24:50,"RT @JP21Project: A message from our founder @jpduminy21. #happy2years #incrediblejourney, thank you to all that have walked with us in this…",119,0
825004032846602241,2017-01-27 15:34:23,@AntonieClaassen thanks Antoon. Hoop jy geniet hom my vriend,40,247
824587030772547585,2017-01-26 11:57:22,@CBlommetjies thanks my maat,36,232
824460446652657664,2017-01-26 03:34:22,@KevinOBrien113 @BrendanTaylor86 so happy for u guys BT! Congrats,36,230
824231480490688513,2017-01-25 12:24:33,"@davidwarner31 if McCullum faces 6 he'll make it, otherwise Sixers ftw",88,552
824227413785772032,2017-01-25 12:08:23,@Roela52 mmm. McCullum gaan net 3 balle nodig hê. Funny old game,35,209
824226859919540225,2017-01-25 12:06:11,Proper Cricket match in Brisbane! Great entertainment. Who's gonna take the super over?? #BBL06,380,3168
823778579448209408,2017-01-24 06:24:53,This city is a special one! Amazing time with @faf1307 @DaleSteyn62 and @PhillDooley . Thanks @capebiketravel for t… https://t.co/BEsr0POb4w,495,4891
822321875028017153,2017-01-20 05:56:27,@KP24 @MCG @BBL @StarsBBL awesome KP! All the best,78,643
821974649542246401,2017-01-19 06:56:42,"Can't wait to get back into action, for the Northerns on Sunday and, all going well, for the Proteas in CPT next Wednesday.",417,3884
820279310099554304,2017-01-14 14:40:02,Clinical! Well done @OfficialCSA #proteafire,321,2279
819552802984890368,2017-01-12 14:33:09,"Hashim Amla👏👏👏👏👏🏆 Special man, special player! #Hash100 Also a super knock by @jpduminy21",1238,5658
819499774864924672,2017-01-12 11:02:26,So happy I was there this morning to give the man a hug! Congrats on a very special 100 up @amlahash . Let's hold thumbs for a big one,430,3179
819497222731612160,2017-01-12 10:52:18,Got back home yesterday to find this surprise. The 7th and final volume of the Clifton… https://t.co/spVuusTBQD,98,1080
819202259888336896,2017-01-11 15:20:13,RT @OfficialCSA: Every South African has a reason to celebrate #TheMightyHash. Watch this video and tell us what is yours! #ProteaFire #SAv…,522,0
819201116328120320,2017-01-11 15:15:40,RT @gcoetzeegolf: Awesome draw for the #BMWSAOpen this week really looking forward to playing with these 2! @BrandonMStone @McIlroyRory htt…,54,0
819072182764572673,2017-01-11 06:43:20,RT @GlendowerGC: Competition time! We've got 10 fourballs to give away. Predict the winning score of #BMWSAOpen and you could win. https://…,49,0
